grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 0]
 [8 0 0 9 2 6 7 3 5]
 [3 0 6 0 5 1 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 3, 8]], ['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [3, 3, 4]], ['FACT', [3, 7, 6]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [4, 6, 7]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['ROW', 2], ['COL', 3], ['COL', 2], ['COL', 7], ['COL', 0], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 1, 9]]",12,23,3,4,5,1,0,0,4,4,3,0,0,23,0,0,1,0,0,11,23,29.280689239501953,1.34
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 0]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 5, 3]], ['FACT', [0, 7, 5]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 6, 8]], ['FACT', [2, 0, 1]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [4, 0, 8]], ['FACT', [4, 4, 2]], ['FACT', [5, 2, 6]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [6, 1, 5]], ['FACT', [6, 6, 3]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 8], ['ROW', 5], ['COL', 6], ['COL', 7], ['COL', 0], ['COL', 5], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [3, 8, 9]]",14,23,5,4,5,1,0,0,4,4,5,0,0,23,0,0,1,0,0,13,23,46.78849697113037,1.3599999999999999
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [2, 7, 7]], ['FACT', [3, 4, 3]], ['FACT', [3, 7, 6]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [5, 4, 5]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['ROW', 2], ['COL', 7], ['COL', 5], ['COL', 4], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [6, 3, 6]]",10,17,3,3,4,1,0,0,3,3,3,0,1,16,0,0,1,0,0,9,17,28.85997223854065,11.25
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 0 0 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [1, 5, 9]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [5, 4, 5]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 0, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 6], ['COL', 2], ['COL', 0], ['COL', 5], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 1, 1]]",9,22,2,3,4,1,0,0,3,3,2,0,1,21,0,0,1,0,0,8,22,37.36020874977112,11.290000000000001
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 0 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [1, 7, 4]], ['FACT', [2, 1, 8]], ['FACT', [2, 7, 7]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 2, 6]], ['FACT', [5, 5, 1]], ['FACT', [6, 1, 5]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 3, 3]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 7], ['COL', 7], ['COL', 8], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 6, 1]]",10,20,2,3,5,1,0,0,4,3,2,0,1,19,0,0,1,0,0,9,20,25.2830867767334,11.28
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 0 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [6, 1, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 6], ['COL', 3], ['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 2, 4]]",10,21,3,3,4,1,0,0,3,3,3,0,1,20,0,0,1,0,0,9,21,27.842748641967773,11.29
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [0 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 3, 8]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [3, 2, 7]], ['FACT', [4, 2, 4]], ['FACT', [4, 4, 2]], ['FACT', [5, 2, 6]], ['FACT', [5, 5, 1]], ['FACT', [5, 7, 2]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 3, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 3], ['COL', 2], ['COL', 7], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [8, 0, 9]]",12,17,5,4,3,1,0,0,2,4,5,0,0,17,0,0,1,0,0,11,17,32.1866512298584,1.28
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 0 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [4, 0, 8]], ['FACT', [4, 1, 1]], ['FACT', [4, 2, 4]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 7, 9]], ['FACT', [7, 6, 5]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 3], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['COL', 2], ['COL', 7], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [5, 3, 7]]",12,24,3,4,5,1,0,0,4,4,3,0,0,24,0,0,1,0,0,11,24,25.454015254974365,1.35
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 7, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [4, 1, 1]], ['FACT', [5, 1, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 0, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 5, 7]]]","[['ROW', 1], ['ROW', 8], ['ROW', 0], ['ROW', 6], ['ROW', 7], ['COL', 7], ['COL', 8], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [8, 6, 6]]",11,18,3,3,5,1,0,0,4,3,3,0,1,17,0,0,1,0,0,10,18,14.340375661849976,11.27
"[[7 4 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [2, 4, 6]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 1, 1]], ['FACT', [4, 2, 4]], ['FACT', [5, 1, 9]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 7, 2]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 2, 3]]]","[['ROW', 1], ['ROW', 5], ['ROW', 7], ['COL', 2], ['COL', 1], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 0, 6]]",7,16,2,2,3,1,0,0,2,2,2,0,2,14,0,0,1,0,0,6,16,13.053083181381226,21.2
"[[7 4 2 8 0 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 6, 2]], ['FACT', [2, 7, 7]], ['FACT', [2, 8, 3]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [4, 5, 6]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 3, 6]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 1], ['ROW', 8], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['COL', 3], ['COL', 5], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 4, 1]]",9,19,2,2,5,1,0,0,4,2,2,0,0,19,0,0,1,0,0,8,19,15.145102262496948,1.27
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 4, 6]], ['FACT', [3, 1, 2]], ['FACT', [4, 1, 1]], ['FACT', [4, 2, 4]], ['FACT', [4, 4, 2]], ['FACT', [5, 1, 9]], ['FACT', [5, 2, 6]], ['FACT', [5, 4, 5]], ['FACT', [7, 3, 3]], ['FACT', [7, 5, 7]], ['FACT', [8, 4, 4]], ['FACT', [8, 6, 6]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 2], ['COL', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 0, 4]]",9,15,3,3,3,1,0,0,2,3,3,0,2,13,0,0,1,0,0,8,15,10.037269592285156,21.209999999999997
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 0 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 1, 1]], ['FACT', [4, 5, 6]], ['FACT', [4, 7, 3]], ['FACT', [5, 3, 7]], ['FACT', [6, 0, 4]], ['FACT', [6, 7, 9]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 8], ['ROW', 7], ['COL', 3], ['COL', 5], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 4, 9]]",7,15,2,2,3,1,0,0,2,2,2,0,2,13,0,0,1,0,0,6,15,2.2826335430145264,21.189999999999998
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 2, 1]]",9,12,4,2,3,1,0,0,2,2,4,0,0,12,0,0,1,0,0,8,12,3.4676125049591064,1.2000000000000002
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [4, 8, 5]], ['FACT', [6, 3, 6]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 6], ['ROW', 7], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [7, 7, 1]]",9,11,4,2,3,1,0,0,2,2,4,1,0,10,0,1,1,1,0,8,10,4.218816041946411,101.28
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 6 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [3, 5, 8]], ['FACT', [4, 6, 7]], ['FACT', [5, 0, 3]], ['FACT', [5, 6, 4]], ['FACT', [6, 6, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 6, 5]], ['FACT', [7, 7, 1]], ['FACT', [8, 6, 6]]]","[['ROW', 1], ['ROW', 3], ['ROW', 0], ['ROW', 2], ['COL', 6], ['COL', 7], ['COL', 0], ['COL', 4], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 8, 1]]",10,18,2,4,4,1,0,0,3,4,2,0,1,17,0,0,1,0,0,9,18,13.387455940246582,11.26
